match_number,match_date,team_name,team_game_number,player_name,points
38,2026-04-26,Kolkata Knight Riders,8,A Raghuvanshi,14.0
38,2026-04-26,Kolkata Knight Riders,8,AM Rahane,14.0
38,2026-04-26,Kolkata Knight Riders,8,AS Roy,35.0
38,2026-04-26,Kolkata Knight Riders,8,C Green,81.0
38,2026-04-26,Kolkata Knight Riders,8,CV Varun,54.0
38,2026-04-26,Kolkata Knight Riders,8,Kartik Tyagi,27.0
38,2026-04-26,Kolkata Knight Riders,8,R Powell,13.0
38,2026-04-26,Kolkata Knight Riders,8,RK Singh,165.0
38,2026-04-26,Kolkata Knight Riders,8,Ramandeep Singh,6.0
38,2026-04-26,Kolkata Knight Riders,8,SP Narine,107.0
38,2026-04-26,Kolkata Knight Riders,8,TL Seifert,10.0
38,2026-04-26,Kolkata Knight Riders,8,VG Arora,58.0
38,2026-04-26,Lucknow Super Giants,8,A Badoni,40.0
38,2026-04-26,Lucknow Super Giants,8,AK Markram,57.0
38,2026-04-26,Lucknow Super Giants,8,DS Rathi,0.0
38,2026-04-26,Lucknow Super Giants,8,GF Linde,39.0
38,2026-04-26,Lucknow Super Giants,8,Himmat Singh,27.0
38,2026-04-26,Lucknow Super Giants,8,MD Choudhary,13.0
38,2026-04-26,Lucknow Super Giants,8,MR Marsh,14.0
38,2026-04-26,Lucknow Super Giants,8,Mohammed Shami,18.0
38,2026-04-26,Lucknow Super Giants,8,Mohsin Khan,161.0
38,2026-04-26,Lucknow Super Giants,8,N Pooran,13.0
38,2026-04-26,Lucknow Super Giants,8,Prince Yadav,6.0
38,2026-04-26,Lucknow Super Giants,8,RR Pant,73.0
