match_number,match_date,team_name,team_game_number,player_name,points
62,2026-05-17,Delhi Capitals,13,AR Patel,70.0
62,2026-05-17,Delhi Capitals,13,Abishek Porel,76.0
62,2026-05-17,Delhi Capitals,13,Ashutosh Sharma,27.0
62,2026-05-17,Delhi Capitals,13,DA Miller,23.0
62,2026-05-17,Delhi Capitals,13,KL Rahul,77.0
62,2026-05-17,Delhi Capitals,13,L Ngidi,66.0
62,2026-05-17,Delhi Capitals,13,M Tiwari,56.0
62,2026-05-17,Delhi Capitals,13,MA Starc,126.0
62,2026-05-17,Delhi Capitals,13,Mukesh Kumar,-2.0
62,2026-05-17,Delhi Capitals,13,SU Parakh,14.0
62,2026-05-17,Delhi Capitals,13,T Stubbs,16.0
62,2026-05-17,Delhi Capitals,13,T Vijay,6.0
62,2026-05-17,Rajasthan Royals,12,AF Milne,0.0
62,2026-05-17,Rajasthan Royals,12,Brijesh Sharma,52.0
62,2026-05-17,Rajasthan Royals,12,D Ferreira,10.0
62,2026-05-17,Rajasthan Royals,12,Dhruv Jurel,84.0
62,2026-05-17,Rajasthan Royals,12,JC Archer,56.0
62,2026-05-17,Rajasthan Royals,12,MD Shanaka,57.0
62,2026-05-17,Rajasthan Royals,12,R Parag,82.0
62,2026-05-17,Rajasthan Royals,12,Ravi Singh,9.0
62,2026-05-17,Rajasthan Royals,12,SB Dubey,9.0
62,2026-05-17,Rajasthan Royals,12,V Suryavanshi,71.0
62,2026-05-17,Rajasthan Royals,12,YBK Jaiswal,27.0
62,2026-05-17,Rajasthan Royals,12,Yash Raj Punja,4.0
