match_number,match_date,team_name,team_game_number,player_name,points
23,2026-04-15,Lucknow Super Giants,5,A Badoni,56.0
23,2026-04-15,Lucknow Super Giants,5,AK Markram,18.0
23,2026-04-15,Lucknow Super Giants,5,Abdul Samad,2.0
23,2026-04-15,Lucknow Super Giants,5,Avesh Khan,59.0
23,2026-04-15,Lucknow Super Giants,5,DS Rathi,6.0
23,2026-04-15,Lucknow Super Giants,5,GF Linde,12.0
23,2026-04-15,Lucknow Super Giants,5,Himmat Singh,8.0
23,2026-04-15,Lucknow Super Giants,5,MD Choudhary,64.0
23,2026-04-15,Lucknow Super Giants,5,MR Marsh,55.0
23,2026-04-15,Lucknow Super Giants,5,Mohammed Shami,0.0
23,2026-04-15,Lucknow Super Giants,5,N Pooran,13.0
23,2026-04-15,Lucknow Super Giants,5,Prince Yadav,89.0
23,2026-04-15,Lucknow Super Giants,5,RR Pant,5.0
23,2026-04-15,Royal Challengers Bengaluru,5,B Kumar,93.0
23,2026-04-15,Royal Challengers Bengaluru,5,D Padikkal,23.0
23,2026-04-15,Royal Challengers Bengaluru,5,JM Sharma,41.0
23,2026-04-15,Royal Challengers Bengaluru,5,JR Hazlewood,43.0
23,2026-04-15,Royal Challengers Bengaluru,5,KH Pandya,62.0
23,2026-04-15,Royal Challengers Bengaluru,5,PD Salt,20.0
23,2026-04-15,Royal Challengers Bengaluru,5,R Shepherd,21.0
23,2026-04-15,Royal Challengers Bengaluru,5,RM Patidar,52.0
23,2026-04-15,Royal Challengers Bengaluru,5,Rasikh Salam,132.0
23,2026-04-15,Royal Challengers Bengaluru,5,Suyash Sharma,4.0
23,2026-04-15,Royal Challengers Bengaluru,5,TH David,29.0
23,2026-04-15,Royal Challengers Bengaluru,5,V Kohli,67.0
