match_number,match_date,team_name,team_game_number,player_name,points
66,2026-05-21,Chennai Super Kings,14,A Kamboj,47.0
66,2026-05-21,Chennai Super Kings,14,D Brevis,12.0
66,2026-05-21,Chennai Super Kings,14,Gurjapneet Singh,4.0
66,2026-05-21,Chennai Super Kings,14,Kartik Sharma,26.0
66,2026-05-21,Chennai Super Kings,14,MW Short,47.0
66,2026-05-21,Chennai Super Kings,14,Mukesh Choudhary,31.0
66,2026-05-21,Chennai Super Kings,14,Noor Ahmad,-1.0
66,2026-05-21,Chennai Super Kings,14,RD Gaikwad,37.0
66,2026-05-21,Chennai Super Kings,14,S Dube,81.0
66,2026-05-21,Chennai Super Kings,14,SH Johnson,23.0
66,2026-05-21,Chennai Super Kings,14,SV Samson,2.0
66,2026-05-21,Chennai Super Kings,14,Urvil Patel,10.0
66,2026-05-21,Gujarat Titans,14,Arshad Khan,0.0
66,2026-05-21,Gujarat Titans,14,B Sai Sudharsan,115.0
66,2026-05-21,Gujarat Titans,14,JC Buttler,104.0
66,2026-05-21,Gujarat Titans,14,JO Holder,14.0
66,2026-05-21,Gujarat Titans,14,K Rabada,91.0
66,2026-05-21,Gujarat Titans,14,M Prasidh Krishna,20.0
66,2026-05-21,Gujarat Titans,14,Mohammed Siraj,91.0
66,2026-05-21,Gujarat Titans,14,N Sindhu,4.0
66,2026-05-21,Gujarat Titans,14,R Tewatia,2.0
66,2026-05-21,Gujarat Titans,14,Rashid Khan,83.0
66,2026-05-21,Gujarat Titans,14,Shubman Gill,115.0
66,2026-05-21,Gujarat Titans,14,Washington Sundar,13.0
