match_number,match_date,team_name,team_game_number,player_name,points
70,2026-05-24,Delhi Capitals,14,AR Patel,107.0
70,2026-05-24,Delhi Capitals,14,Abishek Porel,30.0
70,2026-05-24,Delhi Capitals,14,Ashutosh Sharma,32.0
70,2026-05-24,Delhi Capitals,14,Auqib Nabi,0.0
70,2026-05-24,Delhi Capitals,14,DA Miller,56.0
70,2026-05-24,Delhi Capitals,14,KL Rahul,91.0
70,2026-05-24,Delhi Capitals,14,Kuldeep Yadav,83.0
70,2026-05-24,Delhi Capitals,14,L Ngidi,91.0
70,2026-05-24,Delhi Capitals,14,M Tiwari,2.0
70,2026-05-24,Delhi Capitals,14,MA Starc,70.0
70,2026-05-24,Delhi Capitals,14,SU Parakh,35.0
70,2026-05-24,Delhi Capitals,14,Sameer Rizvi,12.0
70,2026-05-24,Delhi Capitals,14,T Stubbs,12.0
70,2026-05-24,Kolkata Knight Riders,14,AM Rahane,99.0
70,2026-05-24,Kolkata Knight Riders,14,AS Roy,35.0
70,2026-05-24,Kolkata Knight Riders,14,C Green,4.0
70,2026-05-24,Kolkata Knight Riders,14,CV Varun,35.0
70,2026-05-24,Kolkata Knight Riders,14,FH Allen,41.0
70,2026-05-24,Kolkata Knight Riders,14,Kartik Tyagi,-4.0
70,2026-05-24,Kolkata Knight Riders,14,MK Pandey,39.0
70,2026-05-24,Kolkata Knight Riders,14,R Powell,48.0
70,2026-05-24,Kolkata Knight Riders,14,RK Singh,10.0
70,2026-05-24,Kolkata Knight Riders,14,SP Narine,29.0
70,2026-05-24,Kolkata Knight Riders,14,SR Dubey,61.0
70,2026-05-24,Kolkata Knight Riders,14,T Dahiya,13.0
