match_number,match_date,team_name,team_game_number,player_name,points
60,2026-05-16,Gujarat Titans,13,Arshad Khan,4.0
60,2026-05-16,Gujarat Titans,13,B Sai Sudharsan,83.0
60,2026-05-16,Gujarat Titans,13,JC Buttler,82.0
60,2026-05-16,Gujarat Titans,13,JO Holder,4.0
60,2026-05-16,Gujarat Titans,13,K Rabada,2.0
60,2026-05-16,Gujarat Titans,13,Mohammed Siraj,31.0
60,2026-05-16,Gujarat Titans,13,N Sindhu,5.0
60,2026-05-16,Gujarat Titans,13,R Sai Kishore,23.0
60,2026-05-16,Gujarat Titans,13,R Tewatia,6.0
60,2026-05-16,Gujarat Titans,13,Rashid Khan,6.0
60,2026-05-16,Gujarat Titans,13,Shubman Gill,122.0
60,2026-05-16,Gujarat Titans,13,Washington Sundar,4.0
60,2026-05-16,Kolkata Knight Riders,12,A Raghuvanshi,126.0
60,2026-05-16,Kolkata Knight Riders,12,AM Rahane,21.0
60,2026-05-16,Kolkata Knight Riders,12,AS Roy,12.0
60,2026-05-16,Kolkata Knight Riders,12,C Green,106.0
60,2026-05-16,Kolkata Knight Riders,12,CV Varun,0.0
60,2026-05-16,Kolkata Knight Riders,12,FH Allen,135.0
60,2026-05-16,Kolkata Knight Riders,12,Kartik Tyagi,-2.0
60,2026-05-16,Kolkata Knight Riders,12,M Pathirana,4.0
60,2026-05-16,Kolkata Knight Riders,12,MK Pandey,12.0
60,2026-05-16,Kolkata Knight Riders,12,RK Singh,4.0
60,2026-05-16,Kolkata Knight Riders,12,Ramandeep Singh,8.0
60,2026-05-16,Kolkata Knight Riders,12,SP Narine,54.0
60,2026-05-16,Kolkata Knight Riders,12,SR Dubey,29.0
