match_number,match_date,team_name,team_game_number,player_name,points
1,2026-03-28,Royal Challengers Bengaluru,1,Abhinandan Singh,31.0
1,2026-03-28,Royal Challengers Bengaluru,1,B Kumar,29.0
1,2026-03-28,Royal Challengers Bengaluru,1,D Padikkal,122.0
1,2026-03-28,Royal Challengers Bengaluru,1,JA Duffy,87.0
1,2026-03-28,Royal Challengers Bengaluru,1,JM Sharma,10.0
1,2026-03-28,Royal Challengers Bengaluru,1,KH Pandya,-2.0
1,2026-03-28,Royal Challengers Bengaluru,1,PD Salt,42.0
1,2026-03-28,Royal Challengers Bengaluru,1,R Shepherd,77.0
1,2026-03-28,Royal Challengers Bengaluru,1,RM Patidar,53.0
1,2026-03-28,Royal Challengers Bengaluru,1,Suyash Sharma,29.0
1,2026-03-28,Royal Challengers Bengaluru,1,TH David,27.0
1,2026-03-28,Royal Challengers Bengaluru,1,V Kohli,110.0
1,2026-03-28,Sunrisers Hyderabad,1,Abhishek Sharma,13.0
1,2026-03-28,Sunrisers Hyderabad,1,Aniket Verma,68.0
1,2026-03-28,Sunrisers Hyderabad,1,DA Payne,56.0
1,2026-03-28,Sunrisers Hyderabad,1,E Malinga,-2.0
1,2026-03-28,Sunrisers Hyderabad,1,H Klaasen,61.0
1,2026-03-28,Sunrisers Hyderabad,1,HV Patel,-4.0
1,2026-03-28,Sunrisers Hyderabad,1,Harsh Dubey,36.0
1,2026-03-28,Sunrisers Hyderabad,1,Ishan Kishan,116.0
1,2026-03-28,Sunrisers Hyderabad,1,JD Unadkat,41.0
1,2026-03-28,Sunrisers Hyderabad,1,Nithish Kumar Reddy,5.0
1,2026-03-28,Sunrisers Hyderabad,1,S Arora,15.0
1,2026-03-28,Sunrisers Hyderabad,1,TM Head,17.0
