match_number,match_date,team_name,team_game_number,player_name,points
45,2026-05-03,Kolkata Knight Riders,9,A Raghuvanshi,88.0
45,2026-05-03,Kolkata Knight Riders,9,AM Rahane,73.0
45,2026-05-03,Kolkata Knight Riders,9,AS Roy,45.0
45,2026-05-03,Kolkata Knight Riders,9,C Green,44.0
45,2026-05-03,Kolkata Knight Riders,9,CV Varun,83.0
45,2026-05-03,Kolkata Knight Riders,9,FH Allen,46.0
45,2026-05-03,Kolkata Knight Riders,9,Kartik Tyagi,54.0
45,2026-05-03,Kolkata Knight Riders,9,MK Pandey,4.0
45,2026-05-03,Kolkata Knight Riders,9,R Powell,12.0
45,2026-05-03,Kolkata Knight Riders,9,RK Singh,36.0
45,2026-05-03,Kolkata Knight Riders,9,SP Narine,62.0
45,2026-05-03,Kolkata Knight Riders,9,VG Arora,37.0
45,2026-05-03,Sunrisers Hyderabad,10,Abhishek Sharma,28.0
45,2026-05-03,Sunrisers Hyderabad,10,Aniket Verma,11.0
45,2026-05-03,Sunrisers Hyderabad,10,E Malinga,8.0
45,2026-05-03,Sunrisers Hyderabad,10,H Klaasen,26.0
45,2026-05-03,Sunrisers Hyderabad,10,HV Patel,11.0
45,2026-05-03,Sunrisers Hyderabad,10,Ishan Kishan,60.0
45,2026-05-03,Sunrisers Hyderabad,10,PJ Cummins,37.0
45,2026-05-03,Sunrisers Hyderabad,10,R Smaran,17.0
45,2026-05-03,Sunrisers Hyderabad,10,S Arora,6.0
45,2026-05-03,Sunrisers Hyderabad,10,Sakib Hussain,33.0
45,2026-05-03,Sunrisers Hyderabad,10,Shivang Kumar,30.0
45,2026-05-03,Sunrisers Hyderabad,10,TM Head,94.0
