match_number,match_date,team_name,team_game_number,player_name,points
69,2026-05-24,Mumbai Indians,14,AM Ghazanfar,25.0
69,2026-05-24,Mumbai Indians,14,C Bosch,61.0
69,2026-05-24,Mumbai Indians,14,DL Chahar,62.0
69,2026-05-24,Mumbai Indians,14,HH Pandya,55.0
69,2026-05-24,Mumbai Indians,14,Naman Dhir,27.0
69,2026-05-24,Mumbai Indians,14,RD Rickelton,19.0
69,2026-05-24,Mumbai Indians,14,RG Sharma,2.0
69,2026-05-24,Mumbai Indians,14,Raghu Sharma,4.0
69,2026-05-24,Mumbai Indians,14,SA Yadav,85.0
69,2026-05-24,Mumbai Indians,14,SN Thakur,69.0
69,2026-05-24,Mumbai Indians,14,Tilak Varma,23.0
69,2026-05-24,Mumbai Indians,14,WG Jacks,83.0
69,2026-05-24,Rajasthan Royals,14,Brijesh Sharma,72.0
69,2026-05-24,Rajasthan Royals,14,D Ferreira,34.0
69,2026-05-24,Rajasthan Royals,14,Dhruv Jurel,71.0
69,2026-05-24,Rajasthan Royals,14,JC Archer,146.0
69,2026-05-24,Rajasthan Royals,14,MD Shanaka,43.0
69,2026-05-24,Rajasthan Royals,14,N Burger,80.0
69,2026-05-24,Rajasthan Royals,14,R Parag,22.0
69,2026-05-24,Rajasthan Royals,14,RA Jadeja,28.0
69,2026-05-24,Rajasthan Royals,14,SB Dubey,9.0
69,2026-05-24,Rajasthan Royals,14,V Suryavanshi,16.0
69,2026-05-24,Rajasthan Royals,14,YBK Jaiswal,42.0
69,2026-05-24,Rajasthan Royals,14,Yash Raj Punja,52.0
