match_number,match_date,team_name,team_game_number,player_name,points
17,2026-04-11,Punjab Kings,4,Arshdeep Singh,56.0
17,2026-04-11,Punjab Kings,4,C Connolly,24.0
17,2026-04-11,Punjab Kings,4,M Jansen,10.0
17,2026-04-11,Punjab Kings,4,MP Stoinis,10.0
17,2026-04-11,Punjab Kings,4,N Wadhera,20.0
17,2026-04-11,Punjab Kings,4,P Simran Singh,87.0
17,2026-04-11,Punjab Kings,4,Priyansh Arya,90.0
17,2026-04-11,Punjab Kings,4,SS Iyer,102.0
17,2026-04-11,Punjab Kings,4,Shashank Singh,75.0
17,2026-04-11,Punjab Kings,4,Vijaykumar Vyshak,-2.0
17,2026-04-11,Punjab Kings,4,XC Bartlett,43.0
17,2026-04-11,Punjab Kings,4,YS Chahal,2.0
17,2026-04-11,Sunrisers Hyderabad,4,Abhishek Sharma,113.0
17,2026-04-11,Sunrisers Hyderabad,4,Aniket Verma,33.0
17,2026-04-11,Sunrisers Hyderabad,4,E Malinga,-2.0
17,2026-04-11,Sunrisers Hyderabad,4,H Klaasen,58.0
17,2026-04-11,Sunrisers Hyderabad,4,HV Patel,-2.0
17,2026-04-11,Sunrisers Hyderabad,4,Harsh Dubey,38.0
17,2026-04-11,Sunrisers Hyderabad,4,Ishan Kishan,40.0
17,2026-04-11,Sunrisers Hyderabad,4,JD Unadkat,-2.0
17,2026-04-11,Sunrisers Hyderabad,4,Nithish Kumar Reddy,10.0
17,2026-04-11,Sunrisers Hyderabad,4,S Arora,15.0
17,2026-04-11,Sunrisers Hyderabad,4,Shivang Kumar,83.0
17,2026-04-11,Sunrisers Hyderabad,4,TM Head,59.0
